_step,_runtime,global_step,_timestamp,train/episodes,train/episode_length,train/episode_return,train/info_gain_shaped_max_abs,train/world_model_loss,train/env_reward_mean,train/env_abs_ema,train/rewards_mean,train/info_gain_to_env_abs_ratio,train/epsilon,train/info_gain_clip_min,train/mi_beta_effective,train/q_pred_mean,train/info_std_ema,train/q_loss,train/info_gain_raw_mean,train/env_reward_std,train/info_gain_clip_max,train/env_reward_abs_mean,train/info_gain_raw_std,train/env_reward_max_abs,train/info_gain_shaped_abs_mean,train/info_gain_clip_mean,train/mi_raw_std,train/info_gain_shaped_mean,train/mi_raw_mean,train/info_gain_shaped_std,train/mi_target_ratio,train/info_norm_abs_ema,eval/video,eval/successes_strict,eval/ep_len_mean,eval/success_strict_rate,eval/return_mean,eval_video/time_to_first_band_entry_mean,eval/time_to_first_band_entry_mean,eval_video/ep_len_mean,eval_video/return_mean,eval_video/success_reach_rate,eval_video/success_strict_rate,eval_video/band_visits_mean,eval/band_visits_mean,eval/success_reach_rate,eval_video/successes_strict,eval_video/successes_reach,eval/successes_reach
3118,14801.645286798477,429251,1778950059.5728679,2265.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3119,14803.583070278168,429451,1778950061.5106514,2266.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3120,14804.033064603806,429500,1778950061.9606457,,,,0.000618870253674686,0.00027929298812523484,-0.010000000707805157,0.010087450034916401,-0.009999999776482582,0.010012154467403889,0.009999999776482582,-1.085997223854065,0.00020629008940886706,-0.8037654757499695,5.66779476685042e-07,2.493157386779785,1.4954380844756088e-07,0.0,3.0,0.010000000707805157,5.485741212396533e-07,0.009999999776482582,0.00010012165148509666,-0.03550411015748978,5.109999960950518e-07,-7.32414991944097e-06,2.0675361156463623e-07,0.00014937127707526088,0.009999999776482582,0.48516497015953064,,,,,,,,,,,,,,,,,
3121,14805.504730701447,429651,1778950063.4323118,2267.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3122,14807.573934078217,429851,1778950065.5015152,2268.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3123,14846.505290746689,430000,1778950104.4328718,,,,0.0006248295539990067,0.0003691271413117647,-0.010000000707805157,0.010072062723338604,-0.009999999776482582,0.009522574953734875,0.009999999776482582,-1.0684740543365479,0.0002082765131490305,-0.8051027655601501,5.660281772179587e-07,2.486661911010742,1.3863402159586258e-07,0.0,3.0,0.010000000707805157,4.877584274254332e-07,0.009999999776482582,9.522585605736822e-05,-0.02521226555109024,4.512283737767575e-07,-5.251121820037952e-06,1.8835999071598053e-07,0.0001486601831857115,0.009999999776482582,0.48359087109565735,,0.0,193.55999755859375,0.0,-1.8955999612808228,,25.0,,,,,,1.0,0.03999999910593033,,,2.0
3124,14846.530409097672,430001,1778950104.4579902,2269.0,150.0,-1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3125,14848.57241511345,430201,1778950106.4999962,2270.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3126,14850.485135316849,430401,1778950108.4127164,2271.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127,14851.398097515106,430500,1778950109.3256786,,,,0.0006248295539990067,0.00035340036265552044,-0.010000000707805157,0.010065137408673763,-0.009999999776482582,0.009359353221952915,0.009999999776482582,-1.0605615377426147,0.0002082765131490305,-0.8054113984107971,5.683185690941173e-07,2.4838223457336426,1.3650529240294418e-07,0.0,3.0,0.010000000707805157,4.85753332668537e-07,0.009999999776482582,9.359363320982084e-05,-0.028991974890232086,4.6154991650837474e-07,-6.038346782588633e-06,1.9534491002559662e-07,0.00014265826030168682,0.009999999776482582,0.48307937383651733,,,,,,,,,,,,,,,,,
3128,14852.372364282608,430601,1778950110.2999454,2272.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3129,14854.147001504898,430801,1778950112.0745826,2273.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3130,14856.21585226059,431000,1778950114.1434333,,,,0.0006266194395720959,0.00042969646165147424,-0.010000000707805157,0.010055136866867542,-0.009999999776482582,0.010332434438169003,0.009999999776482582,-1.1097842454910278,0.00020887314167339355,-0.8043220043182373,5.635281468130415e-07,2.481229066848755,1.596553005356327e-07,0.0,3.0,0.010000000707805157,5.762511818829807e-07,0.009999999776482582,0.00010332445526728407,-0.048642415553331375,5.360398631637509e-07,-1.0160095371247735e-05,2.1513551473617554e-07,0.0001562438701512292,0.009999999776482582,0.48139917850494385,,,,,,,,,,,,,,,,,
3131,14856.223595142365,431001,1778950114.1511762,2274.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3132,14858.171984910965,431201,1778950116.099566,2275.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3133,14860.097031116486,431401,1778950118.0246122,2276.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3134,14861.040495157242,431500,1778950118.9680762,,,,0.0006266194395720959,0.0002244273346150294,-0.010000000707805157,0.010064905509352684,-0.009999999776482582,0.01005102414637804,0.009999999776482582,-1.0883212089538574,0.00020887314167339355,-0.8070964217185974,5.682373398485652e-07,2.4703707695007324,1.5247081819325103e-07,0.0,3.0,0.010000000707805157,5.489825980475871e-07,0.009999999776482582,0.00010051035496871918,-0.03951127827167511,5.095338906357938e-07,-8.252844963863026e-06,2.0954757928848267e-07,0.00015328856534324586,0.009999999776482582,0.48209095001220703,,,,,,,,,,,,,,,,,
3135,14861.893559932709,431601,1778950119.821141,2277.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3136,14863.798076868057,431801,1778950121.725658,2278.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3137,14865.664789676666,432000,1778950123.5923707,,,,0.000625566637609154,0.00032484292751178145,-0.010000000707805157,0.010081893764436245,-0.009999999776482582,0.010150739923119545,0.009999999776482582,-1.1128292083740234,0.00020852220768574625,-0.8070420026779175,5.621978971248609e-07,2.47333025932312,1.5992139879017486e-07,0.0,3.0,0.010000000707805157,5.778815079793276e-07,0.009999999776482582,0.0001015075104078278,-0.04788678511977196,5.43317980827851e-07,-9.985455108107999e-06,2.123415470123291e-07,0.0001538936048746109,0.009999999776482582,0.48349258303642273,,,,,,,,,,,,,,,,,
3138,14865.670270204544,432001,1778950123.5978513,2279.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3139,14867.489187955856,432201,1778950125.416769,2280.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3140,14869.393585443497,432401,1778950127.3211665,2281.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3141,14870.292142868042,432500,1778950128.219724,,,,0.000625566637609154,0.00019266645540483296,-0.010000000707805157,0.010070335119962692,-0.009999999776482582,0.009048769250512123,0.009999999776482582,-1.0541898012161255,0.00020852220768574625,-0.8068234920501709,5.602029773399408e-07,2.4709222316741943,1.2426504270024452e-07,0.0,3.0,0.010000000707805157,4.359410752385884e-07,0.009999999776482582,9.048779611475766e-05,-0.018602877855300903,4.0779593746265164e-07,-3.879111773130717e-06,1.7508864402770996e-07,0.0001382282207487151,0.009999999776482582,0.4850790202617645,,,,,,,,,,,,,,,,,
3142,14871.208263397217,432601,1778950129.1358445,2282.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3143,14873.017254590988,432801,1778950130.9448357,2283.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3144,14874.868954896927,433000,1778950132.796536,,,,0.0006260850932449102,0.0002007976727327332,-0.010000000707805157,0.010081129148602486,-0.009999999776482582,0.009817675687372684,0.009999999776482582,-1.1101677417755127,0.00020869504078291357,-0.8057094216346741,5.609331310552079e-07,2.4674787521362305,1.569943890444847e-07,0.0,3.0,0.010000000707805157,6.273419330682373e-07,0.009999999776482582,9.817686805035919e-05,-0.0617375485599041,5.849179842698504e-07,-1.288432213186752e-05,2.0884908735752106e-07,0.0001483556698076427,0.009999999776482582,0.4830555021762848,,,,,,,,,,,,,,,,,
3145,14874.876697778702,433001,1778950132.8042789,2284.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3146,14876.807260036469,433201,1778950134.734841,2285.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3147,14878.631465435028,433401,1778950136.5590465,2286.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3148,14879.606905460358,433500,1778950137.5344865,,,,0.0006260850932449102,0.0001991115277633071,-0.010000000707805157,0.01004018634557724,-0.009999999776482582,0.010041878558695316,0.009999999776482582,-1.0916728973388672,0.00020869504078291357,-0.8073861002922058,5.559809324040543e-07,2.4656407833099365,1.4102884904332313e-07,0.0,3.0,0.010000000707805157,4.930908517053467e-07,0.009999999776482582,0.0001004188961815089,-0.027144165709614754,4.574950196456484e-07,-5.664855052600615e-06,1.986045390367508e-07,0.00015325556159950793,0.009999999776482582,0.47615325450897217,,,,,,,,,,,,,,,,,
3149,14880.516231536865,433601,1778950138.4438126,2287.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3150,14882.358372688293,433801,1778950140.2859538,2288.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3151,14884.109155416489,434000,1778950142.0367365,,,,0.0006312849000096321,0.00014663036563433707,-0.010000000707805157,0.010068821720778942,-0.009999999776482582,0.010002976283431053,0.009999999776482582,-1.1296131610870361,0.00021042829030193388,-0.8056432008743286,5.43567068689299e-07,2.4692912101745605,1.4847942964024696e-07,0.0,3.0,0.010000000707805157,5.899750021853833e-07,0.009999999776482582,0.00010002987255575135,-0.04866228252649307,5.50467518678488e-07,-1.0239917173748836e-05,1.9348226487636566e-07,0.0001514414034318179,0.009999999776482582,0.47849181294441223,,,,,,,,,,,,,,,,,
3152,14884.116322994232,434001,1778950142.043904,2289.0,200.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3153,14886.02127623558,434201,1778950143.9488573,2290.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3154,14887.80960226059,434401,1778950145.7371833,2291.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3155,14888.79167342186,434500,1778950146.7192545,,,,0.0006312849000096321,0.00015470682410523295,-0.010000000707805157,0.010070341639220715,-0.009999999776482582,0.01003024261444807,0.009999999776482582,-1.1150199174880981,0.00021042829030193388,-0.8081214427947998,5.539143899113697e-07,2.462855815887451,1.5193863589502143e-07,0.0,3.0,0.010000000707805157,5.61694719181105e-07,0.009999999776482582,0.00010030253906734288,-0.050650499761104584,5.276851879898459e-07,-1.0658297469490208e-05,2.0279549062252045e-07,0.00015140812320169061,0.009999999776482582,0.4799167513847351,,,,,,,,,,,,,,,,,
3156,14889.738430261612,434601,1778950147.6660113,2292.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3157,14891.549009561539,434801,1778950149.4765906,2293.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3158,14893.396466493607,435000,1778950151.3240476,,,,0.0006341909756883979,0.0002538404078222811,-0.010000000707805157,0.010084711946547031,-0.009999999776482582,0.010159453377127647,0.009999999776482582,-1.5311870574951172,0.00021139699674677104,-0.8083280920982361,5.549640604840533e-07,2.465202808380127,1.4980989249124832e-07,0.0,3.0,0.010000000707805157,5.721092293242691e-07,0.009999999776482582,0.00010159464727621526,-0.04875587671995163,5.362562092159351e-07,-1.0306845979357604e-05,2.00001522898674e-07,0.0001533214090159163,0.009999999776482582,0.47705087065696716,,,,,,,,,,,,,,,,,
3159,14893.40220785141,435001,1778950151.329789,2294.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3160,14895.336769342422,435201,1778950153.2643504,2295.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3161,14897.192495584488,435401,1778950155.1200767,2296.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3162,14898.17727279663,435500,1778950156.1048539,,,,0.0006341909756883979,0.00016704670269973576,-0.010000000707805157,0.010050156153738499,-0.009999999776482582,0.009359466843307018,0.009999999776482582,-1.0871422290802002,0.00021139699674677104,-0.8086516857147217,5.448777073979727e-07,2.4580812454223633,1.2639378610401764e-07,0.0,3.0,0.010000000707805157,4.647897071663465e-07,0.009999999776482582,9.359476825920865e-05,-0.026750337332487106,4.3114880554639967e-07,-5.654941105603939e-06,1.7462298274040222e-07,0.00014386330440174788,0.009999999776482582,0.475350946187973,,,,,,,,,,,,,,,,,
3163,14899.193780899048,435601,1778950157.121362,2297.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3164,14900.98348736763,435801,1778950158.9110684,2298.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3165,14901.253349542618,435833,1778950159.1809306,2299.0,32.0,0.6800000071525574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3166,14902.780003547668,436000,1778950160.7075846,,,,0.0006316285580396652,0.00023808020341675729,-0.010000000707805157,0.010044535622000694,-0.009999999776482582,0.010441149584949017,0.009999999776482582,-1.1326500177383423,0.0002105428429786116,-0.8049956560134888,5.399684823714779e-07,2.465724229812622,1.460846021927864e-07,0.0,3.0,0.010000000707805157,4.977086405233422e-07,0.009999999776482582,0.00010441160702612251,-0.029226969927549362,4.5703913542638475e-07,-6.153531558084069e-06,1.8952414393424988e-07,0.00015978548617567867,0.009999999776482582,0.4770779609680176,,,,,,,,,,,,,,,,,
3167,14903.098693847656,436033,1778950161.026275,2300.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3168,14904.99586725235,436233,1778950162.9234483,2301.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3169,14906.863373994827,436433,1778950164.790955,2302.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3170,14907.512167692184,436500,1778950165.4397488,,,,0.0006316285580396652,0.00036536273546516895,-0.010000000707805157,0.01008057314902544,-0.009999999776482582,0.01023695059120655,0.009999999776482582,-1.1364715099334717,0.0002105428429786116,-0.8056575655937195,5.49591959497775e-07,2.473034620285034,1.591231182374031e-07,0.0,3.0,0.010000000707805157,6.100845553191903e-07,0.009999999776482582,0.00010236961679765955,-0.058206576853990555,5.72963585909747e-07,-1.2254977264092304e-05,2.0419247448444366e-07,0.00015277387865353376,0.009999999776482582,0.4748426079750061,,,,,,,,,,,,,,,,,
3171,14908.773323059082,436633,1778950166.7009041,2303.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3172,14910.534564256668,436833,1778950168.4621453,2304.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3173,14912.109030723572,437000,1778950170.0366118,,,,0.0006377730169333518,0.0010545453988015652,-0.010000000707805157,0.010064045898616314,-0.009999999776482582,0.009066560305655003,0.009999999776482582,-1.0832866430282593,0.000212591010495089,-0.8059132695198059,5.409573304859805e-07,2.467637777328491,1.20007570103553e-07,0.0,3.0,0.010000000707805157,4.267035649263562e-07,0.009999999776482582,9.066570055438206e-05,-0.019961869344115257,3.9362174675261485e-07,-4.24371592089301e-06,1.632142812013626e-07,0.00013991420564707369,0.009999999776482582,0.47339940071105957,,,,,,,,,,,,,,,,,
3174,14912.377796173096,437033,1778950170.3053772,2305.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3175,14914.091410636902,437233,1778950172.0189917,2306.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3176,14916.017307281494,437433,1778950173.9448884,2307.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3177,14916.711864471436,437500,1778950174.6394455,,,,0.0006377730169333518,0.000937926466576755,-0.010000000707805157,0.010067540220916271,-0.009999999776482582,0.010406844317913055,0.009999999776482582,-1.1308289766311646,0.000212591010495089,-0.8053104281425476,5.373244675865863e-07,2.467528820037842,1.4209322785063705e-07,0.0,3.0,0.010000000707805157,5.374901093091466e-07,0.009999999776482582,0.00010406855290057138,-0.044390879571437836,4.987995225747e-07,-9.437102562515065e-06,1.9371509552001953e-07,0.00015675209579057992,0.009999999776482582,0.477065771818161,,,,,,,,,,,,,,,,,
3178,14918.068594455719,437633,1778950175.9961755,2308.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3179,14919.993618249893,437833,1778950177.9211993,2309.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3180,14921.536665201187,438000,1778950179.4642463,,,,0.00062605703715235,0.0006494201952591538,-0.010000000707805157,0.010095230303704739,-0.009999999776482582,0.010397102683782578,0.009999999776482582,-1.1496227979660034,0.00020868568390142173,-0.8070375919342041,5.367094786379312e-07,2.467026472091675,1.5167253764047928e-07,0.0,3.0,0.010000000707805157,5.010608106204018e-07,0.009999999776482582,0.00010397114238003269,-0.03412660211324692,4.768311896441446e-07,-7.1217345976037905e-06,2.0419247448444366e-07,0.00015683930541854352,0.009999999776482582,0.48375287652015686,,,,,,,,,,,,,,,,,
3181,14921.86014008522,438033,1778950179.7877212,2310.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3182,14923.66436290741,438233,1778950181.591944,2311.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3183,14925.501757144928,438433,1778950183.4293382,2312.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3184,14926.098533153534,438500,1778950184.0261142,,,,0.00062605703715235,0.0004110934096388519,-0.010000000707805157,0.010061003267765045,-0.009999999776482582,0.010121394880115986,0.009999999776482582,-1.1260061264038086,0.00020868568390142173,-0.8061788082122803,5.526660515897674e-07,2.466010093688965,1.5672829078994255e-07,0.0,3.0,0.010000000707805157,6.333963256111019e-07,0.009999999776482582,0.00010121406376129016,-0.051891740411520004,5.860674150426348e-07,-1.0829061466210987e-05,2.0815059542655945e-07,0.00015228000120259821,0.009999999776482582,0.4871060252189636,,,,,,,,,,,,,,,,,
3185,14927.355181455612,438633,1778950185.2827625,2313.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3186,14929.41351366043,438833,1778950187.3410947,2314.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3187,14930.97491979599,439000,1778950188.9025009,,,,0.0006231883307918906,0.00020310067338868976,-0.010000000707805157,0.010073596611618996,-0.009999999776482582,0.010427181608974934,0.009999999776482582,-1.1228327751159668,0.00020772943389602005,-0.8060816526412964,5.60180865250004e-07,2.4567856788635254,1.6338059083409462e-07,0.0,3.0,0.010000000707805157,6.373620067279262e-07,0.009999999776482582,0.00010427193046780303,-0.05857067555189133,5.896336574551242e-07,-1.2166852684458718e-05,2.1373853087425232e-07,0.00015825168520677835,0.009999999776482582,0.4849383234977722,,,,,,,,,,,,,,,,,
3188,14931.254332065582,439033,1778950189.1819131,2315.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3189,14933.07140660286,439233,1778950190.9989877,2316.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3190,14934.886408567429,439433,1778950192.8139896,2317.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3191,14935.520984888077,439500,1778950193.448566,,,,0.0006231883307918906,0.00030959793366491795,-0.010000000707805157,0.01008936669677496,-0.009999999776482582,0.010341007262468338,0.009999999776482582,-1.110813021659851,0.00020772943389602005,-0.8060963749885559,5.816816042170103e-07,2.4722530841827393,1.804104954317154e-07,0.0,3.0,0.010000000707805157,7.746540404696134e-07,0.009999999776482582,0.00010341018787585199,-0.07643678039312363,7.207548833321198e-07,-1.5878169506322592e-05,2.260785549879074e-07,0.0001531977904960513,0.009999999776482582,0.4805043041706085,,,,,,,,,,,,,,,,,
3192,14936.756119251251,439633,1778950194.6837003,2318.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3193,14938.62324142456,439833,1778950196.5508225,2319.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3194,15198.984326839447,440000,1778950456.911908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'_type': 'video-file', 'path': 'media/videos/eval/video_21_a4666e0eb01644e1d0bb.mp4', 'sha256': 'a4666e0eb01644e1d0bb8e0b79bbf4c4a18c31d4bf56f571ae7386b0846a4fd6', 'size': 711089}",,,,,,,,,,,,,,,,
3195,15237.893663406372,440000,1778950495.8212445,,,,0.0006395145319402218,0.00019322826119605452,-0.010000000707805157,0.010068723000586033,-0.009999999776482582,0.009647313505411148,0.009999999776482582,-1.0610687732696533,0.000213171515497379,-0.8075838685035706,5.780731839877262e-07,2.459599494934082,1.471489667892456e-07,0.0,3.0,0.010000000707805157,6.127204983386036e-07,0.009999999776482582,9.647323895478621e-05,-0.05281062796711922,5.640366680381703e-07,-1.1257721780566499e-05,2.0046718418598175e-07,0.00014557426038663834,0.009999999776482582,0.47232967615127563,,0.0,199.89999389648438,0.0,-1.9789999723434448,28.75,29.649999618530273,199.75,-1.9474999904632568,0.05000000074505806,0.0,0.8500000238418579,0.7799999713897705,0.019999999552965164,0.0,1.0,1.0
3196,15237.92532491684,440001,1778950495.852906,2320.0,168.0,-1.6799999475479126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3197,15240.012989521027,440201,1778950497.9405706,2321.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3198,15242.0157558918,440401,1778950499.943337,2322.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3199,15243.05195903778,440500,1778950500.97954,,,,0.0006395145319402218,0.00024432429927401245,-0.010000000707805157,0.010083597153425217,-0.009999999776482582,0.00984110776335001,0.009999999776482582,-1.0776946544647217,0.000213171515497379,-0.8062888979911804,5.699885718968289e-07,2.4544060230255127,1.4821334559655952e-07,0.0,3.0,0.010000000707805157,5.236795459495625e-07,0.009999999776482582,9.841118298936635e-05,-0.035220708698034286,4.934988169225107e-07,-7.5080515671288595e-06,1.932494342327118e-07,0.0001525796833448112,0.009999999776482582,0.4762382507324219,,,,,,,,,,,,,,,,,
3200,15244.051815986633,440601,1778950501.979397,2323.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3201,15245.992771863937,440801,1778950503.920353,2324.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3202,15247.856326341629,441000,1778950505.7839074,,,,0.00063449761364609,0.00020825833780691028,-0.010000000707805157,0.010050049051642418,-0.009999999776482582,0.010206788778305054,0.009999999776482582,-1.1173622608184814,0.00021149919484741986,-0.806751012802124,5.560663112191833e-07,2.4570891857147217,1.5566392619348335e-07,0.0,3.0,0.010000000707805157,5.618041427624121e-07,0.009999999776482582,0.00010206799925072119,-0.04682319238781929,5.265778781904373e-07,-9.903064892569091e-06,1.9837170839309692e-07,0.00015621882630512118,0.009999999776482582,0.4751814305782318,,,,,,,,,,,,,,,,,
