_step,_runtime,global_step,_timestamp,train/episodes,train/episode_length,train/episode_return,train/world_model_loss,train/rewards_mean,train/epsilon,train/q_pred_mean,train/q_loss,eval/video,eval/successes_strict,eval/ep_len_mean,eval/success_strict_rate,eval/return_mean,eval_video/time_to_first_band_entry_mean,eval/time_to_first_band_entry_mean,eval_video/ep_len_mean,eval_video/return_mean,eval_video/success_reach_rate,eval_video/success_strict_rate,eval_video/band_visits_mean,eval/band_visits_mean,eval/success_reach_rate,eval_video/successes_strict,eval_video/successes_reach,eval/successes_reach
1812,9986.509188652039,253027,1778975004.5176687,1314.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1813,9986.962317705154,253070,1778975004.9707978,1315.0,43.0,0.5699999928474426,,,,,,,,,,,,,,,,,,,,,,
1814,9988.613899946213,253270,1778975006.62238,1316.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1815,9990.237073421478,253470,1778975008.2455535,1317.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1816,9990.473244905472,253500,1778975008.481725,,,,0.0006040378357283771,-0.009999999776482582,0.009999999776482582,-0.8009665608406067,2.646235227584839,,,,,,,,,,,,,,,,,
1817,9991.804300069809,253670,1778975009.8127801,1318.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1818,9991.990451097488,253696,1778975009.9989312,1319.0,26.0,0.7400000095367432,,,,,,,,,,,,,,,,,,,,,,
1819,9993.650638103485,253896,1778975011.6591182,1320.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1820,9994.541366100311,254000,1778975012.5498462,,,,0.0005411150050349534,-0.009999999776482582,0.009999999776482582,-0.8010776042938232,2.644181489944458,,,,,,,,,,,,,,,,,
1821,9995.306488513947,254096,1778975013.3149686,1321.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1822,9997.022028207779,254296,1778975015.0305083,1322.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1823,9998.629379749298,254496,1778975016.6378598,1323.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1824,9998.676999807358,254500,1778975016.6854799,,,,0.0005147589254193008,-0.009999999776482582,0.009999999776482582,-0.8012306094169617,2.6513831615448,,,,,,,,,,,,,,,,,
1825,10000.203883886337,254696,1778975018.212364,1324.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1826,10001.876611709595,254896,1778975019.8850918,1325.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1827,10002.71219778061,255000,1778975020.7206779,,,,0.0003818390250671655,-0.009999999776482582,0.009999999776482582,-0.8029413819313049,2.6401867866516113,,,,,,,,,,,,,,,,,
1828,10003.500698804855,255096,1778975021.5091789,1326.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1829,10005.322929859161,255296,1778975023.33141,1327.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1830,10007.003544330597,255496,1778975025.0120244,1328.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1831,10007.081817626953,255500,1778975025.0902977,,,,0.0004958123899996281,-0.009999999776482582,0.009999999776482582,-0.8039624691009521,2.6332054138183594,,,,,,,,,,,,,,,,,
1832,10008.584146261215,255696,1778975026.5926263,1329.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1833,10008.84869670868,255725,1778975026.8571768,1330.0,29.0,0.7099999785423279,,,,,,,,,,,,,,,,,,,,,,
1834,10010.494168996811,255925,1778975028.502649,1331.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1835,10011.13556933403,256000,1778975029.1440494,,,,0.00045488576870411634,-0.009999999776482582,0.009999999776482582,-0.8049008250236511,2.633343458175659,,,,,,,,,,,,,,,,,
1836,10012.083089351654,256125,1778975030.0915694,1332.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1837,10013.785174369812,256325,1778975031.7936544,1333.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1838,10015.200465679169,256500,1778975033.2089458,,,,0.0007500452338717878,-0.009999999776482582,0.009999999776482582,-0.8054004311561584,2.630249500274658,,,,,,,,,,,,,,,,,
1839,10015.449687719345,256525,1778975033.4581678,1334.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1840,10017.155350446701,256725,1778975035.1638305,1335.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1841,10018.82328748703,256925,1778975036.8317676,1336.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1842,10019.397277832031,257000,1778975037.405758,,,,0.0006162042845971882,-0.009999999776482582,0.009999999776482582,-0.8053537607192993,2.6254823207855225,,,,,,,,,,,,,,,,,
1843,10020.414684534073,257125,1778975038.4231646,1337.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1844,10022.108768939972,257325,1778975040.117249,1338.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1845,10023.491973638535,257500,1778975041.5004537,,,,0.00032329646637663245,-0.009999999776482582,0.009999999776482582,-0.8065453171730042,2.6251220703125,,,,,,,,,,,,,,,,,
1846,10023.709404706955,257525,1778975041.7178848,1339.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1847,10025.434303045273,257725,1778975043.442783,1340.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1848,10026.888553142548,257906,1778975044.8970332,1341.0,181.0,-0.8100000023841858,,,,,,,,,,,,,,,,,,,,,,
1849,10027.730961322784,258000,1778975045.7394414,,,,0.0003957501030527055,-0.009999999776482582,0.009999999776482582,-0.8063976764678955,2.6167240142822266,,,,,,,,,,,,,,,,,
1850,10028.60621213913,258106,1778975046.6146922,1342.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1851,10030.278926610947,258306,1778975048.2874067,1343.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1852,10031.835436820984,258500,1778975049.843917,,,,0.00032282271422445774,-0.009999999776482582,0.009999999776482582,-0.8052685856819153,2.6307594776153564,,,,,,,,,,,,,,,,,
1853,10031.871885538101,258506,1778975049.8803656,1344.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1854,10033.572610139847,258706,1778975051.5810902,1345.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1855,10035.209093809128,258906,1778975053.217574,1346.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1856,10036.013175964355,259000,1778975054.021656,,,,0.0003499169833958149,-0.009999999776482582,0.009999999776482582,-0.8062955737113953,2.629103183746338,,,,,,,,,,,,,,,,,
1857,10036.971120595932,259106,1778975054.9796007,1347.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1858,10038.581381559372,259306,1778975056.5898616,1348.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1859,10040.218766450882,259500,1778975058.2272465,,,,0.0004243526782374829,-0.009999999776482582,0.009999999776482582,-0.8055623769760132,2.6234688758850098,,,,,,,,,,,,,,,,,
1860,10040.258205652237,259506,1778975058.2666857,1349.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1861,10041.799429893494,259706,1778975059.80791,1350.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1862,10043.425964832306,259906,1778975061.434445,1351.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1863,10292.655577421188,260000,1778975310.6640575,,,,,,,,,"{'path': 'media/videos/eval/video_12_a5039dfce990f763aae9.mp4', 'sha256': 'a5039dfce990f763aae9dee14b92adb608d08b3ce6fda306fcabebb443b3e4dd', 'size': 642080, '_type': 'video-file'}",,,,,,,,,,,,,,,,
1864,10331.354442358017,260000,1778975349.3629224,,,,0.00032994255889207125,-0.009023437276482582,0.009999999776482582,-0.8055142164230347,2.6321096420288086,,0.0,197.97999572753906,0.0,-1.9598000049591064,30.85714340209961,31.04166603088379,194.9499969482422,-1.8995000123977661,0.05000000074505806,0.0,0.550000011920929,0.7599999904632568,0.019999999552965164,0.0,1.0,1.0
1865,10331.375678539276,260001,1778975349.3841586,1352.0,95.0,-0.949999988079071,,,,,,,,,,,,,,,,,,,,,,
1866,10333.126384973526,260201,1778975351.134865,1353.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1867,10334.918655872345,260401,1778975352.927136,1354.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1868,10335.763315439224,260500,1778975353.7717955,,,,0.00044265962787903845,-0.009999999776482582,0.009999999776482582,-0.8026886582374573,2.631312847137451,,,,,,,,,,,,,,,,,
1869,10336.536803007126,260601,1778975354.545283,1355.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1870,10338.368630886078,260801,1778975356.377111,1356.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1871,10340.137286424637,261000,1778975358.1457665,,,,0.00031179311918094754,-0.009999999776482582,0.009999999776482582,-0.804110586643219,2.6282708644866943,,,,,,,,,,,,,,,,,
1872,10340.149316549301,261001,1778975358.1577966,1357.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1873,10340.324317932129,261028,1778975358.332798,1358.0,27.0,0.7300000190734863,,,,,,,,,,,,,,,,,,,,,,
1874,10342.140877723694,261228,1778975360.1493578,1359.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1875,10344.001680850983,261428,1778975362.010161,1360.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1876,10344.618513822556,261500,1778975362.626994,,,,0.0004942012019455433,-0.009999999776482582,0.009999999776482582,-0.8058733344078064,2.6234257221221924,,,,,,,,,,,,,,,,,
1877,10345.736943483353,261628,1778975363.7454236,1361.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1878,10347.518993377686,261828,1778975365.5274734,1362.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1879,10348.99780201912,262000,1778975367.006282,,,,0.0007234219810925424,-0.009999999776482582,0.009999999776482582,-0.8066973090171814,2.6177494525909424,,,,,,,,,,,,,,,,,
1880,10349.26560497284,262028,1778975367.274085,1363.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1881,10350.975607395172,262228,1778975368.9840875,1364.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1882,10352.791086435318,262428,1778975370.7995665,1365.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1883,10353.420452594757,262500,1778975371.4289327,,,,0.0004193088971078396,-0.009999999776482582,0.009999999776482582,-0.8049195408821106,2.6219587326049805,,,,,,,,,,,,,,,,,
1884,10354.647343873978,262628,1778975372.655824,1366.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1885,10356.481970310211,262828,1778975374.4904504,1367.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1886,10357.99268078804,263000,1778975376.0011609,,,,0.00033017294481396675,-0.009023437276482582,0.009999999776482582,-0.8063307404518127,2.619448661804199,,,,,,,,,,,,,,,,,
1887,10358.204255580902,263028,1778975376.2127357,1368.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1888,10360.086283683777,263228,1778975378.0947638,1369.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1889,10361.797713518143,263428,1778975379.8061936,1370.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1890,10362.488199949265,263500,1778975380.49668,,,,0.00021814595675095916,-0.009999999776482582,0.009999999776482582,-0.8075342774391174,2.610301971435547,,,,,,,,,,,,,,,,,
1891,10363.571903467178,263628,1778975381.5803835,1371.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1892,10365.205913543701,263828,1778975383.2143936,1372.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1893,10366.666931390762,264000,1778975384.6754115,,,,0.00037395019899122417,-0.009999999776482582,0.009999999776482582,-0.8082989454269409,2.6121931076049805,,,,,,,,,,,,,,,,,
1894,10366.907060623169,264028,1778975384.9155407,1373.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1895,10368.612399816513,264228,1778975386.62088,1374.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1896,10370.31974864006,264428,1778975388.3282287,1375.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1897,10370.993849515915,264500,1778975389.0023296,,,,0.0004150158492848277,-0.009999999776482582,0.009999999776482582,-0.8093726634979248,2.6122257709503174,,,,,,,,,,,,,,,,,
1898,10372.11066532135,264628,1778975390.1191454,1376.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1899,10373.743845462799,264828,1778975391.7523255,1377.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1900,10375.30049777031,265000,1778975393.3089778,,,,0.0004890768323093653,-0.009999999776482582,0.009999999776482582,-0.8082674145698547,2.606123447418213,,,,,,,,,,,,,,,,,
1901,10375.553455591202,265028,1778975393.5619357,1378.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1902,10377.34964966774,265228,1778975395.3581297,1379.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1903,10379.059014320374,265428,1778975397.0674944,1380.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1904,10379.739925146103,265500,1778975397.7484052,,,,0.0002700011827982962,-0.009999999776482582,0.009999999776482582,-0.8085747361183167,2.598461151123047,,,,,,,,,,,,,,,,,
1905,10380.894199848175,265628,1778975398.90268,1381.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1906,10382.609351158142,265828,1778975400.6178312,1382.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1907,10384.14833855629,266000,1778975402.1568186,,,,0.0005035155336372554,-0.009999999776482582,0.009999999776482582,-0.8071361184120178,2.607530117034912,,,,,,,,,,,,,,,,,
1908,10384.38396859169,266028,1778975402.3924487,1383.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1909,10386.056669950485,266228,1778975404.06515,1384.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1910,10387.769480705261,266428,1778975405.7779608,1385.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1911,10388.453778266907,266500,1778975406.4622583,,,,0.0007250120979733765,-0.009999999776482582,0.009999999776482582,-0.8091498613357544,2.5992467403411865,,,,,,,,,,,,,,,,,
1912,10389.569426059723,266628,1778975407.5779061,1386.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1913,10391.359014987946,266828,1778975409.367495,1387.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1914,10392.851906776428,267000,1778975410.8603868,,,,0.0007392229163087904,-0.009999999776482582,0.009999999776482582,-0.8092690110206604,2.6020519733428955,,,,,,,,,,,,,,,,,
1915,10393.148025274277,267028,1778975411.1565053,1388.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1916,10394.797235012054,267228,1778975412.805715,1389.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1917,10395.237405061722,267277,1778975413.2458851,1390.0,49.0,0.5099999904632568,,,,,,,,,,,,,,,,,,,,,,
1918,10396.904298305511,267477,1778975414.9127784,1391.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1919,10397.105854988098,267500,1778975415.114335,,,,0.0003019054129254073,-0.009999999776482582,0.009999999776482582,-0.809249222278595,2.597581624984741,,,,,,,,,,,,,,,,,
1920,10398.607740879059,267677,1778975416.616221,1392.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1921,10400.255570173264,267877,1778975418.2640502,1393.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1922,10401.358204126358,268000,1778975419.3666842,,,,0.00031390675576403737,-0.009999999776482582,0.009999999776482582,-0.81297767162323,2.581388235092163,,,,,,,,,,,,,,,,,
1923,10402.030655145645,268077,1778975420.0391352,1394.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1924,10403.744688272476,268277,1778975421.7531683,1395.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1925,10405.524392843246,268477,1778975423.532873,1396.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1926,10405.73173570633,268500,1778975423.7402158,,,,0.0002809905563481152,-0.009999999776482582,0.009999999776482582,-0.8117950558662415,2.585932731628418,,,,,,,,,,,,,,,,,
1927,10407.19920706749,268677,1778975425.2076871,1397.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1928,10408.867645025253,268877,1778975426.876125,1398.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1929,10409.083902835846,268908,1778975427.092383,1399.0,31.0,0.6899999976158142,,,,,,,,,,,,,,,,,,,,,,
1930,10409.963952541351,269000,1778975427.9724326,,,,0.00018721379456110299,-0.009999999776482582,0.009999999776482582,-0.808838963508606,2.5968708992004395,,,,,,,,,,,,,,,,,
1931,10410.943061590195,269108,1778975428.9515417,1400.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1932,10412.663807868958,269308,1778975430.672288,1401.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1933,10414.520093202591,269500,1778975432.5285733,,,,0.000574021483771503,-0.009999999776482582,0.009999999776482582,-0.8091933727264404,2.596240282058716,,,,,,,,,,,,,,,,,
1934,10414.578854084015,269508,1778975432.5873342,1402.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1935,10416.283932447433,269708,1778975434.2924125,1403.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1936,10418.097618341446,269908,1778975436.1060984,1404.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1937,10457.133846282959,270000,1778975475.1423264,,,,0.0011139861308038235,-0.009999999776482582,0.009999999776482582,-0.8087356090545654,2.596276044845581,,0.0,195.44000244140625,0.0,-1.9143999814987183,,22.782608032226562,,,,,,0.8799999952316284,0.03999999910593033,,,2.0
1938,10457.14947962761,270001,1778975475.1579597,1405.0,93.0,-0.9300000071525574,,,,,,,,,,,,,,,,,,,,,,
1939,10458.849670410156,270201,1778975476.8581505,1406.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1940,10460.476577281952,270401,1778975478.4850574,1407.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1941,10461.320116996765,270500,1778975479.328597,,,,0.000374804250895977,-0.009999999776482582,0.009999999776482582,-0.8108317255973816,2.5866589546203613,,,,,,,,,,,,,,,,,
1942,10462.181984186172,270601,1778975480.1904643,1408.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1943,10463.047941446304,270699,1778975481.0564215,1409.0,98.0,0.019999999552965164,,,,,,,,,,,,,,,,,,,,,,
1944,10464.785759449005,270899,1778975482.7942395,1410.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1945,10465.632981061935,271000,1778975483.6414611,,,,0.00033622694900259376,-0.009999999776482582,0.009999999776482582,-0.8113195300102234,2.5904159545898438,,,,,,,,,,,,,,,,,
1946,10466.441744565964,271099,1778975484.4502246,1411.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1947,10468.142808437347,271299,1778975486.1512885,1412.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1948,10469.760419368744,271499,1778975487.7688994,1413.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1949,10469.789749860764,271500,1778975487.79823,,,,0.0010600860696285963,-0.009999999776482582,0.009999999776482582,-0.8106290698051453,2.5835044384002686,,,,,,,,,,,,,,,,,
1950,10471.392516374588,271699,1778975489.4009964,1414.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1951,10473.077246189117,271899,1778975491.0857263,1415.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1952,10474.017087936401,272000,1778975492.025568,,,,0.0003846685285679996,-0.009999999776482582,0.009999999776482582,-0.8103107213973999,2.5848100185394287,,,,,,,,,,,,,,,,,
1953,10474.817261695862,272099,1778975492.8257418,1416.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1954,10476.47117304802,272299,1778975494.4796531,1417.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1955,10478.107816934586,272499,1778975496.116297,1418.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1956,10478.127304077148,272500,1778975496.1357841,,,,0.0005327824037522078,-0.009999999776482582,0.009999999776482582,-0.8073084354400635,2.597618579864502,,,,,,,,,,,,,,,,,
1957,10479.71725821495,272699,1778975497.7257383,1419.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1958,10481.40216088295,272899,1778975499.410641,1420.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1959,10482.224365234375,273000,1778975500.2328453,,,,0.0003519583842717111,-0.009023437276482582,0.009999999776482582,-0.8079382181167603,2.5951766967773438,,,,,,,,,,,,,,,,,
1960,10482.640092849731,273047,1778975500.648573,1421.0,148.0,-0.47999998927116394,,,,,,,,,,,,,,,,,,,,,,
1961,10484.259284973145,273247,1778975502.267765,1422.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1962,10486.011805534363,273447,1778975504.0202856,1423.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1963,10486.42989563942,273500,1778975504.4383757,,,,0.0006083645857870579,-0.009023437276482582,0.009999999776482582,-0.8081563711166382,2.592451572418213,,,,,,,,,,,,,,,,,
1964,10487.617231845856,273647,1778975505.625712,1424.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1965,10489.293304681778,273847,1778975507.3017848,1425.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1966,10490.502623558044,274000,1778975508.5111036,,,,0.0003118085442110896,-0.009999999776482582,0.009999999776482582,-0.8086504340171814,2.5843560695648193,,,,,,,,,,,,,,,,,
1967,10490.869146585464,274047,1778975508.8776267,1426.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1968,10492.52647614479,274247,1778975510.5349562,1427.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1969,10494.151147127151,274447,1778975512.1596272,1428.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1970,10494.634476423264,274500,1778975512.6429565,,,,0.0003983454662375152,-0.009999999776482582,0.009999999776482582,-0.8068758845329285,2.599175214767456,,,,,,,,,,,,,,,,,
1971,10495.862932443619,274647,1778975513.8714125,1429.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1972,10497.541953802109,274847,1778975515.5504339,1430.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1973,10498.786201238632,275000,1778975516.7946813,,,,0.0006020364235155284,-0.009999999776482582,0.009999999776482582,-0.8064974546432495,2.598273277282715,,,,,,,,,,,,,,,,,
1974,10499.160900592804,275047,1778975517.1693807,1431.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1975,10500.761238098145,275247,1778975518.7697182,1432.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1976,10502.37621998787,275447,1778975520.3847,1433.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1977,10502.914291620255,275500,1778975520.9227717,,,,0.0013185996795073152,-0.009999999776482582,0.009999999776482582,-0.8081586360931396,2.594238042831421,,,,,,,,,,,,,,,,,
1978,10504.115304231644,275647,1778975522.1237843,1434.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1979,10505.833815813065,275847,1778975523.842296,1435.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1980,10507.132593393326,276000,1778975525.1410735,,,,0.0007782566826790571,-0.009999999776482582,0.009999999776482582,-0.806782603263855,2.596038341522217,,,,,,,,,,,,,,,,,
1981,10507.490819454193,276047,1778975525.4992995,1436.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1982,10509.145498514175,276247,1778975527.1539786,1437.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1983,10510.72635769844,276447,1778975528.7348378,1438.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1984,10511.187273740768,276500,1778975529.1957538,,,,0.0006601203931495547,-0.009999999776482582,0.009999999776482582,-0.8074325323104858,2.597886323928833,,,,,,,,,,,,,,,,,
1985,10512.410640478134,276647,1778975530.4191206,1439.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1986,10514.067844629288,276847,1778975532.0763247,1440.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1987,10515.34290099144,277000,1778975533.351381,,,,0.0005839265650138259,-0.009023437276482582,0.009999999776482582,-0.8098272681236267,2.5935730934143066,,,,,,,,,,,,,,,,,
1988,10515.699469327927,277047,1778975533.7079494,1441.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1989,10517.300822496414,277247,1778975535.3093026,1442.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1990,10518.966645479202,277447,1778975536.9751256,1443.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1991,10519.376006364822,277500,1778975537.3844864,,,,0.00046242994721978903,-0.009999999776482582,0.009999999776482582,-0.8048797845840454,2.594473361968994,,,,,,,,,,,,,,,,,
1992,10520.61765575409,277647,1778975538.6261358,1444.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1993,10522.384288549423,277847,1778975540.3927686,1445.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1994,10523.710929870605,278000,1778975541.71941,,,,0.0004388208908494562,-0.009999999776482582,0.009999999776482582,-0.8087314963340759,2.592818021774292,,,,,,,,,,,,,,,,,
1995,10524.263068914413,278047,1778975542.271549,1446.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1996,10525.90759396553,278247,1778975543.916074,1447.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1997,10527.541300296783,278447,1778975545.5497804,1448.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
1998,10527.956256628036,278500,1778975545.9647367,,,,0.0004349346272647381,-0.009999999776482582,0.009999999776482582,-0.8103352785110474,2.5827746391296387,,,,,,,,,,,,,,,,,
1999,10529.087264537811,278647,1778975547.0957446,1449.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
2000,10530.663125514984,278847,1778975548.6716056,1450.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
2001,10531.898446321487,279000,1778975549.9069264,,,,0.00040931988041847944,-0.009999999776482582,0.009999999776482582,-0.8067891597747803,2.5948586463928223,,,,,,,,,,,,,,,,,
2002,10532.282292842865,279047,1778975550.290773,1451.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
2003,10533.90445137024,279247,1778975551.9129314,1452.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
2004,10535.586470365524,279447,1778975553.5949504,1453.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
