_step,_runtime,global_step,_timestamp,train/episodes,train/episode_length,train/episode_return,train/info_gain_shaped_max_abs,train/world_model_loss,train/env_reward_mean,train/rewards_mean,train/info_gain_to_env_abs_ratio,train/epsilon,train/info_gain_clip_min,train/q_pred_mean,train/q_loss,train/info_gain_raw_mean,train/env_reward_std,train/info_gain_clip_max,train/env_reward_abs_mean,train/info_gain_raw_std,train/env_reward_max_abs,train/info_gain_shaped_abs_mean,train/info_gain_clip_mean,train/mi_raw_std,train/info_gain_shaped_mean,train/mi_raw_mean,train/info_gain_shaped_std,eval/video,eval/successes_strict,eval/ep_len_mean,eval/success_strict_rate,eval/return_mean,eval_video/time_to_first_band_entry_mean,eval/time_to_first_band_entry_mean,eval_video/ep_len_mean,eval_video/return_mean,eval_video/success_reach_rate,eval_video/success_strict_rate,eval_video/band_visits_mean,eval/band_visits_mean,eval/success_reach_rate,eval_video/successes_strict,eval_video/successes_reach,eval/successes_reach
2263,11668.424094438553,313500,1778882188.8206935,,,,2.779864871627069e-07,0.00024493841920048,-0.010000000707805157,-0.009999999776482582,2.0903835320496e-06,0.009999999776482582,-7.964138717397873e-07,-0.8017942309379578,2.5922322273254395,8.115811311881771e-08,0.0,2.779864871627069e-06,0.010000000707805157,3.4195556963823037e-07,0.009999999776482582,2.0903858199972092e-08,1.5225916976334929e-15,3.027435013791546e-07,2.537652741156556e-16,1.4598481357097626e-07,3.419555483219483e-08,,,,,,,,,,,,,,,,,
2264,11669.828675031662,313651,1778882190.225274,1646.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2265,11671.60127711296,313851,1778882191.9978762,1647.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2266,11672.942588806152,314000,1778882193.3391879,,,,3.2508481240256515e-07,0.00041348254308104515,-0.010000000707805157,-0.009999999776482582,2.2241122223931598e-06,0.009999999776482582,-8.022678912311676e-07,-0.8031978011131287,2.5905303955078125,8.701213971562538e-08,0.0,3.2508480671822326e-06,0.010000000707805157,3.6253109669814876e-07,0.009999999776482582,2.2241147590307264e-08,-1.065814188343445e-14,3.2324138032890914e-07,-3.172065860271246e-16,1.555308699607849e-07,3.625311251198582e-08,,,,,,,,,,,,,,,,,
2267,11673.33472084999,314051,1778882193.73132,1648.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2268,11675.046131372452,314251,1778882195.4427304,1649.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2269,11676.738142490387,314451,1778882197.1347415,1650.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2270,11677.225264310837,314500,1778882197.6218634,,,,3.719170251770265e-07,0.00032422831282019615,-0.010000000707805157,-0.009999999776482582,2.3576335479447152e-06,0.009999999776482582,-5.723642289012787e-07,-0.8027079105377197,2.585559368133545,9.552709201443577e-08,0.0,3.7191700812400086e-06,0.010000000707805157,3.9353574265987845e-07,0.009999999776482582,2.3576360419497178e-08,-7.612958488167464e-15,3.5421339816821273e-07,-5.392511909521559e-16,1.62515789270401e-07,3.9353572844902374e-08,,,,,,,,,,,,,,,,,
2271,11678.584841489792,314651,1778882198.9814405,1651.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2272,11680.325782299042,314851,1778882200.7223814,1652.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2273,11681.645977258682,315000,1778882202.0425763,,,,5.143295425114047e-07,0.000249766802880913,-0.010000000707805157,-0.009999999776482582,2.3675227112107677e-06,0.009999999776482582,-5.787504733234528e-07,-0.8031824231147766,2.593069553375244,1.0191330090947304e-07,0.0,5.1432953114272095e-06,0.010000000707805157,4.1243694681725174e-07,0.009999999776482582,2.367525375746027e-08,-1.0404375894634745e-14,3.7365308003245445e-07,-4.440892098500626e-16,1.5925616025924683e-07,4.1243691129011495e-08,,,,,,,,,,,,,,,,,
2274,11682.13950920105,315051,1778882202.5361083,1653.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2275,11683.801702022552,315251,1778882204.198301,1654.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2276,11685.50762462616,315451,1778882205.9042237,1655.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2277,11685.93052649498,315500,1778882206.3271255,,,,6.578330840056879e-07,0.00016991970187518746,-0.010000000707805157,-0.009999999776482582,2.3915602014312753e-06,0.009999999776482582,-8.126454531520722e-07,-0.8014205098152161,2.593104124069214,9.738973716366672e-08,0.0,6.578330612683203e-06,0.010000000707805157,4.295564792755613e-07,0.009999999776482582,2.391562858861107e-08,-5.582836083483983e-15,3.9109227145672776e-07,-8.564577769792805e-16,1.6670674085617065e-07,4.295565148026981e-08,,,,,,,,,,,,,,,,,
2278,11687.327127933502,315651,1778882207.723727,1656.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2279,11689.086146354675,315851,1778882209.4827454,1657.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2280,11690.432031393051,316000,1778882210.8286304,,,,2.5401158154636505e-07,0.0006857137195765972,-0.010000000707805157,-0.009999999776482582,2.1777007077616872e-06,0.009999999776482582,-5.59325712856662e-07,-0.8018767833709717,2.5879452228546143,8.248857596981907e-08,0.0,2.5401157017768128e-06,0.010000000707805157,3.336515703722398e-07,0.009999999776482582,2.1777031733449803e-08,-7.105427357601002e-15,2.907239888827462e-07,-3.806479244083732e-16,1.5203841030597687e-07,3.3365157747766716e-08,,,,,,,,,,,,,,,,,
2281,11690.945582866669,316051,1778882211.342182,1658.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2282,11692.638676404953,316251,1778882213.0352755,1659.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2283,11694.405940294266,316451,1778882214.8025393,1660.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2284,11694.797661066055,316500,1778882215.1942601,,,,2.5281417492806213e-07,0.00048066378803923726,-0.010000000707805157,-0.009999999776482582,2.23329493564961e-06,0.009999999776482582,-8.097184718280914e-07,-0.8023830652236938,2.5924463272094727,9.446272031254921e-08,0.0,2.5281417492806213e-06,0.010000000707805157,3.5588044511314365e-07,0.009999999776482582,2.233297458076322e-08,-9.89684561110123e-15,3.2042876796367636e-07,-5.392511909521559e-16,1.5599653124809265e-07,3.5588044511314365e-08,,,,,,,,,,,,,,,,,
2285,11695.013800382614,316525,1778882215.4103994,1661.0,74.0,0.25999999046325684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2286,11696.764120817184,316725,1778882217.1607199,1662.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2287,11698.530647993088,316925,1778882218.927247,1663.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2288,11699.2046251297,317000,1778882219.6012242,,,,4.1909515857696533e-07,0.0007207915186882019,-0.010000000707805157,-0.009999999776482582,2.4168625714082737e-06,0.009999999776482582,-5.774199962615967e-07,-0.8025710582733154,2.5872371196746826,1.0058284516389904e-07,0.0,4.190951585769653e-06,0.010000000707805157,4.1924474203369755e-07,0.009999999776482582,2.4168652856815243e-08,0.0,3.776349331019446e-07,-7.771561701771688e-16,1.7136335372924805e-07,4.1924472782284283e-08,,,,,,,,,,,,,,,,,
2289,11700.293573617935,317125,1778882220.6901727,1664.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2290,11702.093697547913,317325,1778882222.4902966,1665.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2291,11703.582907676697,317500,1778882223.9795067,,,,3.4703739970609604e-07,0.00046460473095066845,-0.010000000707805157,-0.009999999776482582,2.473834911143058e-06,0.009999999776482582,-5.827418476656021e-07,-0.8028963804244995,2.591219663619995,1.0590468946247711e-07,0.0,3.4703739402175415e-06,0.010000000707805157,4.0451013205711206e-07,0.009999999776482582,2.4738376680488727e-08,-1.3195794148134973e-14,3.648205790796055e-07,-1.205385058666809e-15,1.7415732145309448e-07,4.0451013205711206e-08,,,,,,,,,,,,,,,,,
2292,11703.796459674835,317525,1778882224.1930587,1666.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2293,11705.514675855637,317725,1778882225.911275,1667.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2294,11707.19392490387,317925,1778882227.590524,1668.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2295,11707.947135686874,318000,1778882228.3437347,,,,3.236478960388922e-07,0.0003952057450078428,-0.008883928880095482,-0.009023437276482582,2.1802509309054585e-06,0.009999999776482582,-5.782183052360779e-07,-0.8020743131637573,2.5927822589874268,1.0138111861124344e-07,0.03338900953531265,3.236478960388922e-06,0.011093751527369022,4.1056418353946356e-07,0.9900000095367432,2.4187183811363866e-08,-9.769963463734325e-15,3.640971044660546e-07,-1.903239622041866e-16,1.685693860054016e-07,4.1056416932860884e-08,,,,,,,,,,,,,,,,,
2296,11709.07224702835,318125,1778882229.468846,1669.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2297,11710.828476428986,318325,1778882231.2250755,1670.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2298,11711.858697891235,318447,1778882232.255297,1671.0,122.0,-0.2199999988079071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2299,11712.332818508148,318500,1778882232.7294176,,,,4.184299200460373e-07,0.0005544130690395832,-0.010000000707805157,-0.009999999776482582,2.4238834157586098e-06,0.009999999776482582,-5.840723247274582e-07,-0.8041948676109314,2.5870699882507324,1.0723514520805111e-07,0.0,4.184299086773535e-06,0.010000000707805157,4.129331045987783e-07,0.009999999776482582,2.4238861584535698e-08,3.0451833952669857e-15,3.7565035881925724e-07,5.709718866125598e-16,1.739244908094406e-07,4.12933118809633e-08,,,,,,,,,,,,,,,,,
2300,11712.4104886055,318509,1778882232.8070877,1672.0,62.0,0.3799999952316284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2301,11714.148685455322,318709,1778882234.5452845,1673.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2302,11715.954153299332,318909,1778882236.3507524,1674.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2303,11716.76933479309,319000,1778882237.1659338,,,,3.957322860514978e-07,0.0007442813948728144,-0.010000000707805157,-0.009999999776482582,2.3474533463740954e-06,0.009999999776482582,-5.72630369788385e-07,-0.8008953332901001,2.5876100063323975,9.579318316355057e-08,0.0,3.957322860514978e-06,0.010000000707805157,3.933904224595608e-07,0.009999999776482582,2.347455918538799e-08,-7.612958488167464e-15,3.5426444355834974e-07,-7.612958488167464e-16,1.6461126506328583e-07,3.933904579866976e-08,,,,,,,,,,,,,,,,,
2304,11717.690845251083,319109,1778882238.0874443,1675.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2305,11719.38450551033,319309,1778882239.7811046,1676.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2306,11721.07438659668,319500,1778882241.4709857,,,,3.94428440131378e-07,0.0012809967156499624,-0.010000000707805157,-0.009999999776482582,2.464432782289805e-06,0.009999999776482582,-5.856688858330017e-07,-0.8012977838516235,2.5902857780456543,1.0883169920816727e-07,0.0,3.944284344470361e-06,0.010000000707805157,3.9938785789672693e-07,0.009999999776482582,2.4644354112979272e-08,-9.643080469334472e-15,3.6006360915052937e-07,-7.137148317959202e-16,1.7811544239521027e-07,3.993879005292911e-08,,,,,,,,,,,,,,,,,
2307,11721.157091379166,319509,1778882241.5536904,1677.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2308,11722.83036184311,319709,1778882243.226961,1678.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2309,11724.565595149994,319909,1778882244.9621942,1679.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310,11950.839139461517,320000,1778882471.2357385,,,,,,,,,,,,,,,,,,,,,,,,,"{'sha256': '8190a1ced6e599c8752648de277d47e85023acc5f535083a2b96b79c1e378a33', 'size': 740204, '_type': 'video-file', 'path': 'media/videos/eval/video_15_8190a1ced6e599c87526.mp4'}",,,,,,,,,,,,,,,,
2311,11987.135499715805,320000,1778882507.5320988,,,,3.945082482914586e-07,0.0003064629272557795,-0.010000000707805157,-0.009999999776482582,2.442973027427797e-06,0.009999999776482582,-5.848705768585205e-07,-0.7992740869522095,2.5963244438171387,1.0803342576082287e-07,0.0,3.945082426071167e-06,0.010000000707805157,3.942501507481211e-07,0.009999999776482582,2.4429757772281846e-08,0.0,3.6163029903946153e-07,-4.3615907563963104e-16,1.7601996660232544e-07,3.942501791698305e-08,,0.0,183.89999389648438,0.0,-1.718999981880188,30.0,28.379310607910156,175.1999969482422,-1.5520000457763672,0.20000000298023224,0.0,1.149999976158142,1.1200000047683716,0.11999999731779099,0.0,4.0,6.0
2312,11987.151150226593,320001,1778882507.5477493,1680.0,92.0,-0.9200000166893005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2313,11988.98558306694,320201,1778882509.3821821,1681.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2314,11990.876687288284,320401,1778882511.2732863,1682.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2315,11991.729283094406,320500,1778882512.1258821,,,,4.419258914367674e-07,0.0011676487047225237,-0.010000000707805157,-0.009999999776482582,2.51950996243977e-06,0.009999999776482582,-5.875315309822327e-07,-0.7990962862968445,2.6079113483428955,1.1069434435739822e-07,0.0,4.419258857524255e-06,0.010000000707805157,4.2017629198198847e-07,0.009999999776482582,2.5195127761890035e-08,-9.135550185800957e-15,3.8365058685485565e-07,-3.806479244083732e-16,1.7904676496982574e-07,4.201762848765611e-08,,,,,,,,,,,,,,,,,
2316,11992.709547758102,320601,1778882513.1061468,1683.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2317,11994.651706933975,320801,1778882515.048306,1684.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2318,11996.498923778534,321000,1778882516.8955228,,,,4.402228626076976e-07,0.0010170458117499948,-0.010000000707805157,-0.009999999776482582,2.760893494269112e-06,0.009999999776482582,-6.045614213689987e-07,-0.7986987829208374,2.6015572547912598,1.27724248955019e-07,0.0,4.402228569233557e-06,0.010000000707805157,4.808685503121524e-07,0.009999999776482582,2.7608965780245853e-08,-1.522591697633493e-14,4.4465264181781095e-07,-1.1419437732251196e-15,2.0023435354232788e-07,4.8086850057416086e-08,,,,,,,,,,,,,,,,,
2319,11996.506927490234,321001,1778882516.9035265,1685.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2320,11998.387707471848,321201,1778882518.7843065,1686.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2321,12000.131803750992,321401,1778882520.5284028,1687.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2322,12001.068750858307,321500,1778882521.46535,,,,4.17711504496765e-07,0.0009292996255680919,-0.010000000707805157,-0.009999999776482582,2.5239646674890537e-06,0.009999999776482582,-5.912568212806946e-07,-0.7982911467552185,2.6038639545440674,1.1441963465586014e-07,0.0,4.177114988124231e-06,0.010000000707805157,4.48001543418286e-07,0.009999999776482582,2.5239675238708514e-08,-9.643080469334472e-15,4.12943649052977e-07,-5.392511909521559e-16,1.816079020500183e-07,4.480015647345681e-08,,,,,,,,,,,,,,,,,
2323,12001.995445728302,321601,1778882522.3920448,1688.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2324,12003.857553958893,321801,1778882524.254153,1689.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2325,12005.703206062317,322000,1778882526.099805,,,,6.303989152911527e-07,0.0005291963461786509,-0.010000000707805157,-0.009999999776482582,2.8139752430433873e-06,0.009999999776482582,-6.101493568166916e-07,-0.7985239624977112,2.609372854232788,1.3331218440271186e-07,0.0,6.303989266598364e-06,0.010000000707805157,5.463357979351713e-07,0.009999999776482582,2.8139783836422794e-08,-1.5733447259868444e-14,5.035120693719364e-07,-1.1736644159459643e-15,1.9976869225502014e-07,5.46335812146026e-08,,,,,,,,,,,,,,,,,
2326,12005.713210821152,322001,1778882526.1098099,1690.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2327,12007.69029045105,322201,1778882528.0868895,1691.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2328,12009.497207641602,322401,1778882529.8938067,1692.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2329,12010.011196136475,322457,1778882530.4077952,1693.0,56.0,0.4399999976158142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2330,12010.367183208466,322500,1778882530.7637823,,,,2.740217155405844e-07,0.00026750843971967697,-0.010000000707805157,-0.009999999776482582,2.6613704449118813e-06,0.009999999776482582,-5.976430088594498e-07,-0.7978441715240479,2.59902286529541,1.2080585065632476e-07,0.0,2.7402170417190064e-06,0.010000000707805157,4.2595726768013265e-07,0.009999999776482582,2.6613733439262433e-08,-1.2180733581067943e-14,3.864376481033105e-07,-1.1578040416459828e-15,1.8742866814136505e-07,4.259572961018421e-08,,,,,,,,,,,,,,,,,
2331,12011.898954153061,322657,1778882532.2955532,1694.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2332,12013.869603395462,322857,1778882534.2662024,1695.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2333,12015.201852083206,323000,1778882535.5984511,,,,4.872679824075021e-07,0.00023222537129186094,-0.010000000707805157,-0.009999999776482582,2.799286676236079e-06,0.009999999776482582,-8.493661880493164e-07,-0.7988801598548889,2.6056833267211914,1.341104507446289e-07,0.0,4.872679710388184e-06,0.010000000707805157,4.966805136064067e-07,0.009999999776482582,2.7992896889372787e-08,0.0,4.5748177512905386e-07,-9.51619811020933e-17,2.0978040993213654e-07,4.9668052781726146e-08,,,,,,,,,,,,,,,,,
2334,12015.7367811203,323057,1778882536.1333802,1696.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335,12017.64491558075,323257,1778882538.0415146,1697.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2336,12019.4004945755,323457,1778882539.7970936,1698.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2337,12019.760383844376,323500,1778882540.156983,,,,3.2250372328235244e-07,0.0002952811191789806,-0.010000000707805157,-0.009999999776482582,2.5285860374424374e-06,0.009999999776482582,-5.89660260175151e-07,-0.7969142198562622,2.598647117614746,1.1282308065574398e-07,0.0,3.225037062293268e-06,0.010000000707805157,4.0436484027850383e-07,0.009999999776482582,2.5285887161885512e-08,2.030122192925245e-15,3.6846492434960965e-07,-2.537652741156556e-16,1.825392246246338e-07,4.043648615947859e-08,,,,,,,,,,,,,,,,,
2338,12019.838316202164,323511,1778882540.2349153,1699.0,54.0,0.46000000834465027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2339,12021.60759305954,323711,1778882542.004192,1700.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2340,12023.571015119553,323911,1778882543.9676142,1701.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2341,12024.424112081528,324000,1778882544.8207111,,,,2.747933933733293e-07,0.0002826584968715906,-0.010000000707805157,-0.009999999776482582,2.540060904721031e-06,0.009999999776482582,-5.899263442188385e-07,-0.7977324724197388,2.6049392223358154,1.1308917180485878e-07,0.0,2.7479338768898742e-06,0.010000000707805157,4.034265259633685e-07,0.009999999776482582,2.540063626099709e-08,-1.0911907025201208e-14,3.661027108137205e-07,-4.758099055104665e-16,1.7951242625713348e-07,4.034265188579411e-08,,,,,,,,,,,,,,,,,
2342,12025.56454873085,324111,1778882545.9611478,1702.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2343,12027.454917669296,324311,1778882547.8515167,1703.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2344,12029.284915924072,324500,1778882549.681515,,,,2.744740754678787e-07,0.0003002506273332983,-0.008883928880095482,-0.009023437276482582,2.3773945940774865e-06,0.009999999776482582,-5.931194664299255e-07,-0.7964051961898804,2.6143555641174316,1.1628227980509109e-07,0.03338900953531265,2.7447406409919495e-06,0.011093751527369022,4.194968994397641e-07,0.9900000095367432,2.637424856288817e-08,-1.2180733581067943e-14,3.83724966468435e-07,-8.881784197001252e-16,1.83936208486557e-07,4.194968994397641e-08,,,,,,,,,,,,,,,,,
2345,12029.367774963379,324511,1778882549.764374,1704.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2346,12030.278545379639,324600,1778882550.6751444,1705.0,89.0,0.10999999940395355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2347,12032.141634941101,324800,1778882552.538234,1706.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2348,12033.955917596817,325000,1778882554.3525167,1707.0,200.0,-2.0,3.6867069752588577e-07,0.00029927940340712667,-0.010000000707805157,-0.009999999776482582,2.802048584271688e-06,0.009999999776482582,-6.048275054126862e-07,-0.797317385673523,2.610285997390747,1.2799033299870644e-07,0.0,3.6867070321022766e-06,0.010000000707805157,4.841508030040131e-07,0.009999999776482582,2.802051746186862e-08,-1.1165672166967965e-14,4.382916642953205e-07,-1.4274296635918404e-15,1.9045546650886536e-07,4.841507816877311e-08,,,,,,,,,,,,,,,,,
2349,12034.627994537354,325083,1778882555.0245936,1708.0,83.0,0.17000000178813934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2350,12036.506044626236,325283,1778882556.9026437,1709.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2351,12038.364883422852,325483,1778882558.7614825,1710.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2352,12038.54570055008,325500,1778882558.9422996,,,,4.412340501858125e-07,0.00017915751959662884,-0.010000000707805157,-0.009999999776482582,2.606678890515468e-06,0.009999999776482582,-5.944498866483627e-07,-0.7974587678909302,2.609969139099121,1.1761274265609245e-07,0.0,4.412340331327869e-06,0.010000000707805157,4.369848909391294e-07,0.009999999776482582,2.6066818037406847e-08,1.5225916976334929e-15,3.9933189555085846e-07,-5.392511909521559e-16,1.8300488591194153e-07,4.369849193608388e-08,,,,,,,,,,,,,,,,,
2353,12040.272377490997,325683,1778882560.6689765,1711.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2354,12040.743066310883,325732,1778882561.1396654,1712.0,49.0,0.5099999904632568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2355,12042.611379623413,325932,1778882563.0079787,1713.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2356,12043.207160711288,326000,1778882563.6037598,,,,2.996463877025235e-07,0.00027522252639755607,-0.010000000707805157,-0.009999999776482582,2.417296173007344e-06,0.009999999776482582,-5.798148094982025e-07,-0.7978488802909851,2.6045587062835693,1.029776726113596e-07,0.0,2.9964637633383973e-06,0.010000000707805157,4.006205642781424e-07,0.009999999776482582,2.417298894386022e-08,-8.12048877170098e-15,3.6375240597408265e-07,-8.405974556188582e-16,1.6996636986732483e-07,4.006205855944245e-08,,,,,,,,,,,,,,,,,
2357,12044.475289344788,326132,1778882564.8718884,1714.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2358,12046.348898887634,326332,1778882566.745498,1715.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2359,12047.854929208755,326500,1778882568.2515283,,,,3.695754173804744e-07,0.00017514341743662953,-0.010000000707805157,-0.009999999776482582,2.6306511244911235e-06,0.009999999776482582,-5.957803637102188e-07,-0.7967070937156677,2.6085429191589355,1.1894320550709381e-07,0.0,3.6957540032744873e-06,0.010000000707805157,4.256622219145356e-07,0.009999999776482582,2.630653916924075e-08,-1.3449559289901731e-14,3.844769196348352e-07,-1.1736644159459643e-15,1.8952414393424988e-07,4.256622432308177e-08,,,,,,,,,,,,,,,,,
2360,12048.16079545021,326532,1778882568.5573945,1716.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2361,12050.092505931854,326732,1778882570.489105,1717.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
